play_id,game_id,week,desc,posteam,defteam,down,ydstogo,yardline_100,qtr,game_seconds_remaining,score_differential,play_type,passer_player_name,receiver_player_name,pass_location,air_yards,yards_after_catch,passing_yards,complete_pass,incomplete_pass,sack,interception,touchdown,first_down_pass,epa,cpoe,xpass,air_yard_category,weekly_counts
249.0,2025_04_LAC_NYG,4,"(12:42) (No Huddle, Shotgun) 6-J.Dart pass short left to 1-M.Nabers to NYG 39 for 7 yards (20-C.Hart).",NYG,LAC,2.0,8.0,68.0,1.0,3462.0,0.0,pass,J.Dart,M.Nabers,left,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5831354167312384,22.192996740341187,0.6106270551681519,Short [0-10),20
362.0,2025_04_LAC_NYG,4,"(10:05) (No Huddle, Shotgun) 6-J.Dart pass short middle to 1-M.Nabers to LAC 15 for 13 yards (0-D.Henley).",NYG,LAC,1.0,10.0,28.0,1.0,3305.0,0.0,pass,J.Dart,M.Nabers,middle,13.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8082454132381827,29.48896288871765,0.38192951679229736,Intermediate [10-20),20
852.0,2025_04_LAC_NYG,4,(4:10) (Shotgun) 6-J.Dart pass deep right to 18-D.Slayton to NYG 23 for 18 yards (24-B.St-Juste).,NYG,LAC,3.0,6.0,95.0,1.0,2950.0,7.0,pass,J.Dart,D.Slayton,right,18.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9855082764988765,53.667113184928894,0.9329022765159607,Intermediate [10-20),20
877.0,2025_04_LAC_NYG,4,(3:31) (Shotgun) 6-J.Dart pass short left to 17-W.Robinson to NYG 23 for no gain (29-T.Still).,NYG,LAC,1.0,10.0,77.0,1.0,2911.0,7.0,pass,J.Dart,W.Robinson,left,-3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5573034421540797,11.875998973846436,0.4445018172264099,Behind LOS,20
902.0,2025_04_LAC_NYG,4,(2:52) (Shotgun) 6-J.Dart pass incomplete deep right to 18-D.Slayton (24-B.St-Juste).,NYG,LAC,2.0,10.0,77.0,1.0,2872.0,7.0,pass,J.Dart,D.Slayton,right,37.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.8087616027332842,-31.807056069374084,0.5269263386726379,Deep [20+),20
1625.0,2025_04_LAC_NYG,4,"(6:48) (Shotgun) 6-J.Dart pass short middle to 82-D.Bellinger to NYG 49 for 12 yards (43-T.Dye; 2-E.Molden). New York Giants challenged the short of the line to gain ruling, and the play was REVERSED. (Shotgun) 6-J.Dart pass short middle to 82-D.Bellinger to 50 for 13 yards (43-T.Dye; 2-E.Molden).",NYG,LAC,3.0,13.0,63.0,2.0,2208.0,7.0,pass,J.Dart,D.Bellinger,middle,10.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,2.342422730056569,33.81253480911255,0.9513212442398071,Intermediate [10-20),20
1692.0,2025_04_LAC_NYG,4,(6:26) (Shotgun) 6-J.Dart pass incomplete deep right to 84-T.Johnson [45-T.Tuipulotu].,NYG,LAC,1.0,10.0,50.0,2.0,2186.0,7.0,pass,J.Dart,T.Johnson,right,20.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.45387331675738096,-40.76477885246277,0.4574327766895294,Deep [20+),20
1715.0,2025_04_LAC_NYG,4,"(6:21) (Shotgun) 6-J.Dart pass short right to 1-M.Nabers to LAC 43 for 7 yards (23-T.Jefferson). Los Angeles Chargers challenged the pass completion ruling, and the play was REVERSED. (Shotgun) 6-J.Dart pass incomplete short right to 1-M.Nabers.",NYG,LAC,2.0,10.0,50.0,2.0,2181.0,7.0,pass,J.Dart,M.Nabers,right,7.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.7465645815245807,-71.68725728988647,0.5874128341674805,Short [0-10),20
1881.0,2025_04_LAC_NYG,4,(5:38) (Shotgun) 6-J.Dart pass short right to 44-C.Skattebo to LAC 35 for 4 yards (43-T.Dye).,NYG,LAC,1.0,10.0,39.0,2.0,2138.0,7.0,pass,J.Dart,C.Skattebo,right,-5.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.22482972126454115,12.598645687103271,0.4362051486968994,Behind LOS,20
1906.0,2025_04_LAC_NYG,4,"(5:10) (No Huddle, Shotgun) 6-J.Dart pass short left to 84-T.Johnson to LAC 31 for 4 yards (3-D.James).",NYG,LAC,2.0,6.0,35.0,2.0,2110.0,7.0,pass,J.Dart,T.Johnson,left,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003773910808376968,24.069911241531372,0.5577228665351868,Short [0-10),20
2073.0,2025_04_LAC_NYG,4,(2:00) (Shotgun) 6-J.Dart pass incomplete short right.,NYG,LAC,3.0,11.0,13.0,2.0,1920.0,7.0,pass,J.Dart,,right,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.6619450253038646,,0.9617924094200134,Short [0-10),20
2652.0,2025_04_LAC_NYG,4,"(12:25) (No Huddle, Shotgun) 6-J.Dart pass incomplete short middle to 84-T.Johnson [43-T.Dye].",NYG,LAC,1.0,10.0,48.0,3.0,1645.0,3.0,pass,J.Dart,T.Johnson,middle,10.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5060392313171178,-53.80121469497681,0.4263637065887451,Intermediate [10-20),20
3213.0,2025_04_LAC_NYG,4,(5:28) (Shotgun) 6-J.Dart pass incomplete short right to 17-W.Robinson.,NYG,LAC,3.0,13.0,99.0,3.0,1228.0,3.0,pass,J.Dart,W.Robinson,right,5.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.9498532461002469,-70.31371593475342,0.7172450423240662,Short [0-10),20
3383.0,2025_04_LAC_NYG,4,"(2:54) (Shotgun) 6-J.Dart pass short middle to 84-T.Johnson for 3 yards, TOUCHDOWN. PENALTY on LAC-96-N.Jones, Unnecessary Roughness, 1 yard, enforced between downs.",NYG,LAC,2.0,3.0,3.0,3.0,1074.0,3.0,pass,J.Dart,T.Johnson,middle,-2.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.1556963551556692,15.81084132194519,0.4898154139518738,Behind LOS,20
3595.0,2025_04_LAC_NYG,4,(1:21) (Shotgun) 6-J.Dart pass short right to 44-C.Skattebo to NYG 46 for 7 yards (0-D.Henley).,NYG,LAC,1.0,10.0,61.0,3.0,981.0,3.0,pass,J.Dart,C.Skattebo,right,-6.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30088925594463944,12.923389673233032,0.4503854811191559,Behind LOS,20
3682.0,2025_04_LAC_NYG,4,(15:00) (Shotgun) 6-J.Dart pass short right to 18-D.Slayton to LAC 38 for 17 yards (23-T.Jefferson).,NYG,LAC,2.0,16.0,55.0,4.0,900.0,3.0,pass,J.Dart,D.Slayton,right,5.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8261207472532988,22.26354479789734,0.8634434938430786,Short [0-10),20
3937.0,2025_04_LAC_NYG,4,"(10:15) (No Huddle, Shotgun) 6-J.Dart pass short right to 18-D.Slayton to LAC 27 for 9 yards (29-T.Still; 23-T.Jefferson).",NYG,LAC,1.0,10.0,36.0,4.0,615.0,3.0,pass,J.Dart,D.Slayton,right,6.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7016824750462547,24.476826190948486,0.34447038173675537,Short [0-10),20
3984.0,2025_04_LAC_NYG,4,"(9:14) (No Huddle, Shotgun) 6-J.Dart pass short right to 17-W.Robinson pushed ob at LAC 13 for 6 yards (43-T.Dye; 29-T.Still).",NYG,LAC,1.0,10.0,19.0,4.0,554.0,3.0,pass,J.Dart,W.Robinson,right,-5.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21221628144849092,13.59073519706726,0.30663228034973145,Behind LOS,20
4177.0,2025_04_LAC_NYG,4,(5:44) (Shotgun) 6-J.Dart pass incomplete short right to 17-W.Robinson (32-A.Gilman).,NYG,LAC,4.0,3.0,3.0,4.0,344.0,3.0,pass,J.Dart,W.Robinson,right,3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-2.8022040931973606,-42.84793734550476,0.8860326409339905,Short [0-10),20
4504.0,2025_04_LAC_NYG,4,(2:38) (Shotgun) 6-J.Dart pass short middle to 84-T.Johnson to NYG 41 for 10 yards (0-D.Henley).,NYG,LAC,3.0,5.0,69.0,4.0,158.0,3.0,pass,J.Dart,T.Johnson,middle,7.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5477673519635573,28.975677490234375,0.8861379623413086,Short [0-10),20
174.0,2025_05_NYG_NO,5,(13:39) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 46 for 5 yards (1-A.Taylor; 33-J.Sanker).,NYG,NO,1.0,10.0,59.0,1.0,3519.0,0.0,pass,J.Dart,W.Robinson,right,-2.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19957236829213798,11.068373918533325,0.463712215423584,Behind LOS,39
199.0,2025_05_NYG_NO,5,"(13:11) (No Huddle, Shotgun) 6-J.Dart pass short middle to 82-D.Bellinger to NO 40 for 14 yards (21-J.Reid; 20-P.Werner).",NYG,NO,2.0,5.0,54.0,1.0,3491.0,0.0,pass,J.Dart,D.Bellinger,middle,9.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2226904451381415,24.27430748939514,0.5125024318695068,Short [0-10),39
268.0,2025_05_NYG_NO,5,(11:14) (Shotgun) 6-J.Dart pass short left to 17-W.Robinson to NO 24 for 6 yards (56-D.Davis).,NYG,NO,1.0,10.0,30.0,1.0,3374.0,0.0,pass,J.Dart,W.Robinson,left,-3.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3364266318967566,11.268645524978638,0.4390604496002197,Behind LOS,39
357.0,2025_05_NYG_NO,5,"(9:51) 6-J.Dart pass deep left to 82-D.Bellinger pushed ob at NO 1 for 18 yards (33-J.Sanker). New Orleans challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",NYG,NO,1.0,10.0,19.0,1.0,3291.0,0.0,pass,J.Dart,D.Bellinger,left,16.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634674969187472,58.516743779182434,0.42273369431495667,Intermediate [10-20),39
451.0,2025_05_NYG_NO,5,"(9:38) 6-J.Dart pass short left to 84-T.Johnson for 1 yard, TOUCHDOWN.",NYG,NO,1.0,1.0,1.0,1.0,3278.0,0.0,pass,J.Dart,T.Johnson,left,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4741431472939439,37.970709800720215,0.24172425270080566,Short [0-10),39
958.0,2025_05_NYG_NO,5,(1:34) (Shotgun) 6-J.Dart pass short left to 82-D.Bellinger to NYG 38 for 8 yards (4-K.McKinstry).,NYG,NO,1.0,10.0,70.0,1.0,2794.0,4.0,pass,J.Dart,D.Bellinger,left,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5473146250005811,15.086168050765991,0.48008546233177185,Short [0-10),39
1005.0,2025_05_NYG_NO,5,"(:39) (No Huddle, Shotgun) 6-J.Dart pass incomplete short right to 44-C.Skattebo (90-B.Bresee).",NYG,NO,1.0,10.0,53.0,1.0,2739.0,4.0,pass,J.Dart,C.Skattebo,right,-5.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5594094390980899,-88.92261981964111,0.48442089557647705,Behind LOS,39
1076.0,2025_05_NYG_NO,5,(15:00) (Shotgun) 6-J.Dart pass short left to 18-D.Slayton pushed ob at NO 17 for 16 yards (33-J.Sanker).,NYG,NO,1.0,10.0,33.0,2.0,2700.0,4.0,pass,J.Dart,D.Slayton,left,0.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0722604523180053,25.475186109542847,0.446601539850235,Short [0-10),39
1160.0,2025_05_NYG_NO,5,"(13:06) (Shotgun) 6-J.Dart pass short middle to 84-T.Johnson for 15 yards, TOUCHDOWN.",NYG,NO,3.0,8.0,15.0,2.0,2586.0,4.0,pass,J.Dart,T.Johnson,middle,15.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.1868035888765007,56.16597831249237,0.977262020111084,Intermediate [10-20),39
1546.0,2025_05_NYG_NO,5,(7:41) (Shotgun) 6-J.Dart pass incomplete deep middle to 18-D.Slayton [58-C.Rumph].,NYG,NO,1.0,10.0,65.0,2.0,2261.0,8.0,pass,J.Dart,D.Slayton,middle,45.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.4710128651931882,-32.0615291595459,0.4894849956035614,Deep [20+),39
1591.0,2025_05_NYG_NO,5,(6:53) (Shotgun) 6-J.Dart pass incomplete short left to 26-D.Singletary.,NYG,NO,1.0,10.0,54.0,2.0,2213.0,8.0,pass,J.Dart,D.Singletary,left,-1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5101597413886338,-88.72169852256775,0.48050037026405334,Behind LOS,39
1636.0,2025_05_NYG_NO,5,"(6:14) (No Huddle, Shotgun) 6-J.Dart pass short left to 26-D.Singletary pushed ob at NO 48 for 4 yards (31-J.Howden) [90-B.Bresee].",NYG,NO,3.0,8.0,52.0,2.0,2174.0,8.0,pass,J.Dart,D.Singletary,left,-2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1491156287956983,38.27525973320007,0.9752609729766846,Behind LOS,39
1852.0,2025_05_NYG_NO,5,(2:50) 6-J.Dart pass incomplete deep middle to 18-D.Slayton (26-T.Burgess).,NYG,NO,3.0,2.0,52.0,2.0,1970.0,1.0,pass,J.Dart,D.Slayton,middle,42.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.6606416986323893,-36.74473464488983,0.7752490043640137,Deep [20+),39
2173.0,2025_05_NYG_NO,5,(1:25) (Shotgun) 6-J.Dart pass incomplete short right to 18-D.Slayton.,NYG,NO,1.0,10.0,58.0,2.0,1885.0,1.0,pass,J.Dart,D.Slayton,right,9.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5339236478321254,-72.22394943237305,0.9189586043357849,Short [0-10),39
2196.0,2025_05_NYG_NO,5,(1:22) (Shotgun) 6-J.Dart pass short right to 44-C.Skattebo pushed ob at NO 44 for 14 yards (33-J.Sanker).,NYG,NO,2.0,10.0,58.0,2.0,1882.0,1.0,pass,J.Dart,C.Skattebo,right,-1.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2402477029827423,11.344248056411743,0.9224377274513245,Behind LOS,39
2226.0,2025_05_NYG_NO,5,"(1:13) (Shotgun) 6-J.Dart pass short right to 18-D.Slayton to NO 35 for 9 yards (56-D.Davis). FUMBLES (56-D.Davis), RECOVERED by NO-33-J.Sanker at NO 32. 33-J.Sanker pushed ob at NYG 41 for 27 yards (26-D.Singletary).",NYG,NO,1.0,10.0,44.0,2.0,1873.0,1.0,pass,J.Dart,D.Slayton,right,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.370870599348564,21.30025029182434,0.9305620193481445,Short [0-10),39
2537.0,2025_05_NYG_NO,5,(14:55) (Shotgun) 6-J.Dart pass short left to 84-T.Johnson to NYG 34 for -2 yards (33-J.Sanker).,NYG,NO,1.0,10.0,64.0,3.0,1795.0,-2.0,pass,J.Dart,T.Johnson,left,-3.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0473477505147457,10.352778434753418,0.4424111247062683,Behind LOS,39
2562.0,2025_05_NYG_NO,5,(14:13) (Shotgun) 6-J.Dart pass short left to 18-D.Slayton to NYG 40 for 6 yards (4-K.McKinstry).,NYG,NO,2.0,12.0,66.0,3.0,1753.0,-2.0,pass,J.Dart,D.Slayton,left,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04102698853239417,16.631382703781128,0.8336168527603149,Short [0-10),39
2587.0,2025_05_NYG_NO,5,"(13:30) (No Huddle, Shotgun) 6-J.Dart pass short left to 44-C.Skattebo to NYG 45 for 5 yards (31-J.Howden).",NYG,NO,3.0,6.0,60.0,3.0,1710.0,-2.0,pass,J.Dart,C.Skattebo,left,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7987107769586146,20.507729053497314,0.9812684655189514,Short [0-10),39
3156.0,2025_05_NYG_NO,5,(4:30) (Shotgun) 6-J.Dart pass short left to 82-D.Bellinger to NO 43 for 12 yards (33-J.Sanker).,NYG,NO,3.0,7.0,55.0,3.0,1170.0,-5.0,pass,J.Dart,D.Bellinger,left,2.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,2.017669153865427,21.694785356521606,0.9860042929649353,Short [0-10),39
3269.0,2025_05_NYG_NO,5,(1:14) 6-J.Dart pass short right to 44-C.Skattebo to NO 15 for 7 yards (1-A.Taylor).,NYG,NO,2.0,6.0,22.0,3.0,974.0,-5.0,pass,J.Dart,C.Skattebo,right,-3.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8015971905551851,12.100452184677124,0.6646747589111328,Behind LOS,39
3294.0,2025_05_NYG_NO,5,(:38) (Shotgun) 6-J.Dart pass short left to 84-T.Johnson to NO 12 for 3 yards (56-D.Davis; 1-A.Taylor).,NYG,NO,1.0,10.0,15.0,3.0,938.0,-5.0,pass,J.Dart,T.Johnson,left,-2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2844780810410157,11.9046151638031,0.4532448351383209,Behind LOS,39
3423.0,2025_05_NYG_NO,5,(14:40) (Shotgun) 6-J.Dart pass short middle to 44-C.Skattebo to 50 for 3 yards (58-C.Rumph; 56-D.Davis).,NYG,NO,1.0,10.0,53.0,4.0,880.0,-12.0,pass,J.Dart,C.Skattebo,middle,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3089450525585562,37.501925230026245,0.6772633790969849,Short [0-10),39
3538.0,2025_05_NYG_NO,5,(12:09) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NO 42 for 5 yards (1-A.Taylor).,NYG,NO,1.0,15.0,47.0,4.0,729.0,-12.0,pass,J.Dart,W.Robinson,right,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09767566109076142,21.067309379577637,0.8908627033233643,Short [0-10),39
3568.0,2025_05_NYG_NO,5,"(11:30) (Shotgun) 6-J.Dart pass short left to 17-W.Robinson to NO 40 for 2 yards (1-A.Taylor; 96-C.Granderson). PENALTY on NYG-81-B.Collins, Offensive Holding, 10 yards, enforced at NO 40.",NYG,NO,2.0,10.0,42.0,4.0,690.0,-12.0,pass,J.Dart,W.Robinson,left,-3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7997629360761493,10.751456022262573,0.8156853914260864,Behind LOS,39
3604.0,2025_05_NYG_NO,5,"(11:03) (Shotgun) 6-J.Dart pass incomplete deep middle to 17-W.Robinson (56-D.Davis) [94-C.Jordan]. Penalty on NYG-72-J.Eluemunor, Offensive Holding, declined.",NYG,NO,2.0,18.0,50.0,4.0,663.0,-12.0,pass,J.Dart,W.Robinson,middle,24.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.9634500064421445,-41.09775722026825,0.941690981388092,Deep [20+),39
3638.0,2025_05_NYG_NO,5,(10:56) (Shotgun) 6-J.Dart pass short middle to 17-W.Robinson to NO 38 for 12 yards (56-D.Davis).,NYG,NO,3.0,18.0,50.0,4.0,656.0,-12.0,pass,J.Dart,W.Robinson,middle,12.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6156417322345078,28.5258948802948,0.986799418926239,Intermediate [10-20),39
3663.0,2025_05_NYG_NO,5,(10:06) (Shotgun) 6-J.Dart pass deep right intended for 13-J.Hyatt INTERCEPTED by 4-K.McKinstry [20-P.Werner] at NO 5. 4-K.McKinstry pushed ob at NO 5 for no gain (13-J.Hyatt).,NYG,NO,4.0,6.0,38.0,4.0,606.0,-12.0,pass,J.Dart,J.Hyatt,right,33.0,,,0.0,0.0,0.0,1.0,0.0,0.0,-0.5687339992728084,-23.643971979618073,0.9839275479316711,Deep [20+),39
3855.0,2025_05_NYG_NO,5,(6:30) (Shotgun) 6-J.Dart pass incomplete deep left to 13-J.Hyatt.,NYG,NO,1.0,10.0,64.0,4.0,390.0,-12.0,pass,J.Dart,J.Hyatt,left,41.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.4665398949291557,-35.09474992752075,0.9032738208770752,Deep [20+),39
3885.0,2025_05_NYG_NO,5,(6:24) (Shotgun) 6-J.Dart pass short right to 81-B.Collins to NYG 43 for 7 yards (4-K.McKinstry; 20-P.Werner).,NYG,NO,2.0,10.0,64.0,4.0,384.0,-12.0,pass,J.Dart,B.Collins,right,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02266825968399644,20.53016424179077,0.9211655855178833,Short [0-10),39
3910.0,2025_05_NYG_NO,5,"(5:58) (No Huddle, Shotgun) 6-J.Dart pass incomplete short middle to 81-B.Collins [96-C.Granderson].",NYG,NO,3.0,3.0,57.0,4.0,358.0,-12.0,pass,J.Dart,B.Collins,middle,3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.7328446255996823,-54.68068718910217,0.9481965899467468,Short [0-10),39
3989.0,2025_05_NYG_NO,5,(5:18) (Shotgun) 6-J.Dart pass incomplete deep left to 13-J.Hyatt (29-Q.Riley).,NYG,NO,1.0,20.0,61.0,4.0,318.0,-12.0,pass,J.Dart,J.Hyatt,left,39.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5270585075486451,-30.494824051856995,0.9582914113998413,Deep [20+),39
4012.0,2025_05_NYG_NO,5,(5:11) (Shotgun) 6-J.Dart pass short right intended for 81-B.Collins INTERCEPTED by 4-K.McKinstry at NYG 45. 4-K.McKinstry to NYG 45 for no gain (81-B.Collins).,NYG,NO,2.0,20.0,61.0,4.0,311.0,-12.0,pass,J.Dart,B.Collins,right,6.0,,,0.0,0.0,0.0,1.0,0.0,0.0,-4.355329738231376,-81.54674768447876,0.9720020294189453,Short [0-10),39
4298.0,2025_05_NYG_NO,5,(1:52) (Shotgun) 6-J.Dart pass short right to 84-T.Johnson to NO 48 for 1 yard (1-A.Taylor).,NYG,NO,1.0,10.0,49.0,4.0,112.0,-12.0,pass,J.Dart,T.Johnson,right,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6428327284520492,11.348438262939453,0.9859604835510254,Behind LOS,39
4323.0,2025_05_NYG_NO,5,"(1:25) (No Huddle, Shotgun) 6-J.Dart pass short right to 84-T.Johnson pushed ob at NO 33 for 15 yards (20-P.Werner).",NYG,NO,2.0,9.0,48.0,4.0,85.0,-12.0,pass,J.Dart,T.Johnson,right,13.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3432721194112673,35.003793239593506,0.990264892578125,Intermediate [10-20),39
4353.0,2025_05_NYG_NO,5,(1:20) (Shotgun) 6-J.Dart pass short right to 44-C.Skattebo to NO 18 for 15 yards (31-J.Howden).,NYG,NO,1.0,10.0,33.0,4.0,80.0,-12.0,pass,J.Dart,C.Skattebo,right,1.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0808449069154449,16.8229877948761,0.9853447079658508,Short [0-10),39
4401.0,2025_05_NYG_NO,5,(1:01) (Shotgun) 6-J.Dart pass short left to 44-C.Skattebo pushed ob at NO 17 for 1 yard (1-A.Taylor).,NYG,NO,2.0,10.0,18.0,4.0,61.0,-12.0,pass,J.Dart,C.Skattebo,left,-4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7178894848329946,11.882156133651733,0.9895449280738831,Behind LOS,39
4431.0,2025_05_NYG_NO,5,(:54) (Shotgun) 6-J.Dart pass incomplete deep left to 84-T.Johnson (4-K.McKinstry).,NYG,NO,3.0,9.0,17.0,4.0,54.0,-12.0,pass,J.Dart,T.Johnson,left,17.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.1306857710587792,-33.637839555740356,0.9891431927680969,Intermediate [10-20),39
4509.0,2025_05_NYG_NO,5,(:49) (Shotgun) 6-J.Dart pass incomplete short right to 17-W.Robinson.,NYG,NO,4.0,9.0,17.0,4.0,49.0,-12.0,pass,J.Dart,W.Robinson,right,11.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-2.220752335852012,-46.51387333869934,0.9935374855995178,Intermediate [10-20),39
263.0,2025_06_PHI_NYG,6,"(11:19) (No Huddle, Shotgun) 6-J.Dart pass incomplete short middle to 84-T.Johnson.",NYG,PHI,2.0,7.0,51.0,1.0,3379.0,-3.0,pass,J.Dart,T.Johnson,middle,9.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.8635262248571962,-73.27435612678528,0.6158784031867981,Short [0-10),25
310.0,2025_06_PHI_NYG,6,(11:14) (Shotgun) 6-J.Dart pass deep right to 89-L.Humphrey to PHI 22 for 34 yards (7-K.Ringo).,NYG,PHI,3.0,12.0,56.0,1.0,3374.0,-3.0,pass,J.Dart,L.Humphrey,right,34.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,3.898928413866088,70.35927772521973,0.9737713932991028,Deep [20+),25
357.0,2025_06_PHI_NYG,6,(10:13) (No Huddle) 6-J.Dart pass incomplete short left to 17-W.Robinson.,NYG,PHI,2.0,8.0,20.0,1.0,3313.0,-3.0,pass,J.Dart,W.Robinson,left,13.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.6633157760370523,-53.58010530471802,0.6760386824607849,Intermediate [10-20),25
578.0,2025_06_PHI_NYG,6,"(7:05) (No Huddle, Shotgun) 6-J.Dart pass deep left to 17-W.Robinson to PHI 36 for 26 yards (53-Z.Baun).",NYG,PHI,2.0,6.0,62.0,1.0,3125.0,4.0,pass,J.Dart,W.Robinson,left,20.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9733940025325865,53.43215465545654,0.5910916924476624,Deep [20+),25
625.0,2025_06_PHI_NYG,6,"(5:49) (No Huddle, Shotgun) 6-J.Dart pass short right to 17-W.Robinson for 35 yards, TOUCHDOWN.",NYG,PHI,2.0,9.0,35.0,1.0,3049.0,4.0,pass,J.Dart,W.Robinson,right,12.0,23.0,35.0,1.0,0.0,0.0,0.0,1.0,1.0,3.6739375294419006,37.582236528396606,0.6774147152900696,Intermediate [10-20),25
943.0,2025_06_PHI_NYG,6,(1:44) (Shotgun) 6-J.Dart pass short middle to 17-W.Robinson to NYG 23 for no gain (27-Q.Mitchell; 48-P.Johnson).,NYG,PHI,1.0,10.0,77.0,1.0,2804.0,3.0,pass,J.Dart,W.Robinson,middle,-5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6205036728642881,20.823150873184204,0.4136873483657837,Behind LOS,25
993.0,2025_06_PHI_NYG,6,(:15) (Shotgun) 6-J.Dart pass short right to 89-L.Humphrey to NYG 29 for 6 yards (53-Z.Baun).,NYG,PHI,3.0,10.0,77.0,1.0,2715.0,3.0,pass,J.Dart,L.Humphrey,right,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4732566047459841,28.50903868675232,0.9724665284156799,Short [0-10),25
1499.0,2025_06_PHI_NYG,6,(5:39) (Shotgun) 6-J.Dart pass short left to 89-L.Humphrey to NYG 46 for 9 yards (7-K.Ringo).,NYG,PHI,3.0,6.0,63.0,2.0,2139.0,-4.0,pass,J.Dart,L.Humphrey,left,8.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.615686015225947,37.83264756202698,0.9799904823303223,Short [0-10),25
